frame,velocidade_media,aceleracao_media,jitter_medio,fluidez_movimento,confianca_media,confianca_min,confianca_std,total_pessoas,video,tracking,metodo_suavizacao,classe
367,0.24691903591156006,0.10514478385448456,0.6732249569684122,0.9944104745605885,0.7006819844245911,0.09873299300670624,0.3129911422729492,6,Assault006_x264,DeepSORT,TFT,assault
368,0.19203758239746094,0.12997454404830933,0.7282031986545959,0.9869161097078658,0.7304050326347351,0.2264672964811325,0.26290684938430786,6,Assault006_x264,DeepSORT,TFT,assault
369,0.21103699505329132,0.15612733364105225,0.6473024917934445,0.9777710992480436,0.0,0.0,0.0,6,Assault006_x264,DeepSORT,TFT,assault
370,0.3013356029987335,0.19884248077869415,0.5129765005903979,0.9734549916405077,0.5064920783042908,0.06764767318964005,0.27050697803497314,6,Assault006_x264,DeepSORT,TFT,assault
371,0.27580299973487854,0.146034374833107,0.6630648987960367,0.9735688537227187,0.5477035045623779,0.04504487290978432,0.33568403124809265,6,Assault006_x264,DeepSORT,TFT,assault
372,0.26117652654647827,0.15390512347221375,0.6330586635163182,0.9886815118090474,0.24899612367153168,0.018024401739239693,0.31569918990135193,6,Assault006_x264,DeepSORT,TFT,assault
373,0.29678285121917725,0.15452629327774048,0.5774557630850415,0.9862834398054201,0.610301673412323,0.2260439544916153,0.23755326867103577,6,Assault006_x264,DeepSORT,TFT,assault
374,0.2530144453048706,0.15812909603118896,0.7029552526056622,0.9805812063904592,0.5650302171707153,0.028543978929519653,0.3447897434234619,6,Assault006_x264,DeepSORT,TFT,assault
375,0.31219419836997986,0.11925279349088669,0.6711315798787941,0.990124238913827,0.6196812987327576,0.036543745547533035,0.3464117646217346,6,Assault006_x264,DeepSORT,TFT,assault
376,0.2970854938030243,0.16871774196624756,0.6223211128496182,0.9858077029603584,0.7799656987190247,0.052812445908784866,0.29345735907554626,6,Assault006_x264,DeepSORT,TFT,assault
377,0.27207478880882263,0.14731289446353912,0.746098749625974,0.9771048668031626,0.6862403750419617,0.03325560316443443,0.3119232952594757,6,Assault006_x264,DeepSORT,TFT,assault
378,0.3193357586860657,0.2286335676908493,0.651829465284338,0.9436567283466435,0.6807762980461121,0.07903727889060974,0.2977601885795593,6,Assault006_x264,DeepSORT,TFT,assault
379,0.2866181433200836,0.1585380733013153,0.7314407083211819,0.9662950828887439,0.7017585635185242,0.03297189623117447,0.31456881761550903,6,Assault006_x264,DeepSORT,TFT,assault
380,0.2170877754688263,0.1318899691104889,0.7034695658501642,0.9874930830008746,0.8875219821929932,0.6814104914665222,0.11146333068609238,6,Assault006_x264,DeepSORT,TFT,assault
381,0.26173293590545654,0.2684415876865387,0.611199477878591,0.9575407972737919,0.7511305809020996,0.13425761461257935,0.3078101575374603,6,Assault006_x264,DeepSORT,TFT,assault
382,0.4498785138130188,0.2634173333644867,0.6686318065335602,0.9305695518326274,0.22260136902332306,0.009915055707097054,0.24487529695034027,6,Assault006_x264,DeepSORT,TFT,assault
383,0.1968037486076355,0.11560725420713425,0.6030579682789265,0.9796452875158327,0.8335104584693909,0.2636299431324005,0.2046719640493393,5,Assault006_x264,DeepSORT,TFT,assault
384,0.2729029059410095,0.21656282246112823,0.7234144012455184,0.9709601112605145,0.47156429290771484,0.024197734892368317,0.31203436851501465,5,Assault006_x264,DeepSORT,TFT,assault
385,0.31713181734085083,0.11922165751457214,0.6637945906723665,0.9913734819190017,0.48488202691078186,0.017065422609448433,0.2954798936843872,5,Assault006_x264,DeepSORT,TFT,assault
386,0.2563556134700775,0.1349392682313919,0.6088554707919288,0.9847788252459868,0.49063369631767273,0.006717625539749861,0.36816516518592834,5,Assault006_x264,DeepSORT,TFT,assault
387,0.20731353759765625,0.13470548391342163,0.7545920898588848,0.9910582559009968,0.6725096106529236,0.01210061926394701,0.35680845379829407,5,Assault006_x264,DeepSORT,TFT,assault
388,0.23421894013881683,0.12075860053300858,0.6810081852006141,0.993422108694616,0.6107622385025024,0.07778710126876831,0.3271121382713318,5,Assault006_x264,DeepSORT,TFT,assault
389,0.26095888018608093,0.18463672697544098,0.7626146782760003,0.977814216823759,0.6654355525970459,0.08369605988264084,0.27712443470954895,5,Assault006_x264,DeepSORT,TFT,assault
390,0.35543468594551086,0.1828068494796753,0.6124272802728916,0.9881563386678629,0.31951239705085754,0.009942922741174698,0.25571486353874207,5,Assault006_x264,DeepSORT,TFT,assault
391,0.30355823040008545,0.16206713020801544,0.7001969186548479,0.9893234724054594,0.3752860724925995,0.009979644790291786,0.33213016390800476,5,Assault006_x264,DeepSORT,TFT,assault
392,0.21234263479709625,0.1154833510518074,0.6693177851992018,0.994593884647617,0.5218365788459778,0.02304806187748909,0.3547450602054596,5,Assault006_x264,DeepSORT,TFT,assault
393,0.2039646953344345,0.06781028211116791,0.6728804118702805,0.9969022078299261,0.8381142616271973,0.17096692323684692,0.23485566675662994,5,Assault006_x264,DeepSORT,TFT,assault
394,0.19903627038002014,0.15097753703594208,0.5969814145928339,0.9796717499203123,0.6673429608345032,0.057541344314813614,0.2979927361011505,5,Assault006_x264,DeepSORT,TFT,assault
395,0.27475813031196594,0.09672952443361282,0.7192065493708458,0.9937797879950543,0.5647767186164856,0.010267206467688084,0.32721298933029175,5,Assault006_x264,DeepSORT,TFT,assault
396,0.27802443504333496,0.21927258372306824,0.724193346374863,0.9806607532499313,0.6216872334480286,0.024180537089705467,0.3261585235595703,5,Assault006_x264,DeepSORT,TFT,assault
397,0.33580419421195984,0.19035810232162476,0.6244815775750839,0.9785597623186689,0.42742830514907837,0.01475342083722353,0.277861088514328,5,Assault006_x264,DeepSORT,TFT,assault
398,0.214863121509552,0.12962043285369873,0.6607594063871943,0.9740105730231061,0.758389413356781,0.5420150756835938,0.14975833892822266,5,Assault006_x264,DeepSORT,TFT,assault
399,0.2915029525756836,0.15706653892993927,0.5446836047554311,0.9663505491780263,0.7057929039001465,0.06432570517063141,0.2983550429344177,5,Assault006_x264,DeepSORT,TFT,assault
400,0.20700037479400635,0.1974984109401703,0.5527873965326788,0.9764285293624175,0.6715901494026184,0.035036347806453705,0.3152020275592804,5,Assault006_x264,DeepSORT,TFT,assault
401,0.3017233610153198,0.09059017896652222,0.6289366064067202,0.9959930613442279,0.6723356246948242,0.13715970516204834,0.2809801995754242,5,Assault006_x264,DeepSORT,TFT,assault
402,0.3093087375164032,0.14136762917041779,0.704984501808073,0.9816036144702048,0.7355815768241882,0.31141290068626404,0.1900053769350052,5,Assault006_x264,DeepSORT,TFT,assault
403,0.22458785772323608,0.1522681713104248,0.7023156433353859,0.9868460729817431,0.480800062417984,0.013997413218021393,0.32324907183647156,5,Assault006_x264,DeepSORT,TFT,assault
404,0.25243818759918213,0.14940306544303894,0.6610289711864374,0.9819428466813318,0.4739351272583008,0.006047938019037247,0.3234589993953705,5,Assault006_x264,DeepSORT,TFT,assault
405,0.2671647369861603,0.09879502654075623,0.6084463045151497,0.9918983655736859,0.20847263932228088,0.02905694581568241,0.1385006308555603,5,Assault006_x264,DeepSORT,TFT,assault
406,0.2821755111217499,0.12740828096866608,0.7633128753911571,0.9834011592376257,0.6046788692474365,0.0910620465874672,0.264433890581131,5,Assault006_x264,DeepSORT,TFT,assault
407,0.28078293800354004,0.1487293392419815,0.6858848643770125,0.9882903740447301,0.0,0.0,0.0,5,Assault006_x264,DeepSORT,TFT,assault
408,0.28088390827178955,0.20027290284633636,0.6684047406891527,0.9662120779770822,0.1975426971912384,0.03552944213151932,0.17089001834392548,5,Assault006_x264,DeepSORT,TFT,assault
409,0.2932285964488983,0.2283046394586563,0.7377664500754939,0.95886014560147,0.7233676314353943,0.40291592478752136,0.1802712082862854,6,Assault006_x264,DeepSORT,TFT,assault
410,0.3629271984100342,0.10445374250411987,0.6265055144081403,0.9910082549811859,0.6310638189315796,0.010991964489221573,0.3658907115459442,6,Assault006_x264,DeepSORT,TFT,assault
411,0.37912049889564514,0.20487664639949799,0.6859023193048913,0.9656012612597609,0.2857661247253418,0.007482833229005337,0.31042179465293884,6,Assault006_x264,DeepSORT,TFT,assault
412,0.33077487349510193,0.17459076642990112,0.7128934055210031,0.9849020398423632,0.6060742139816284,0.032909903675317764,0.3114776313304901,6,Assault006_x264,DeepSORT,TFT,assault
413,0.28095680475234985,0.13611054420471191,0.7035951654399016,0.9842978983501757,0.5163248181343079,0.03381800651550293,0.33243808150291443,6,Assault006_x264,DeepSORT,TFT,assault
414,0.2635034918785095,0.11546603590250015,0.5931126057194618,0.9873418255546932,0.6382629871368408,0.038686759769916534,0.347049355506897,6,Assault006_x264,DeepSORT,TFT,assault
415,0.2843148708343506,0.18896611034870148,0.6245672964491676,0.9908618055792302,0.6404776573181152,0.0069395615719258785,0.3448059856891632,7,Assault006_x264,DeepSORT,TFT,assault
416,0.28452157974243164,0.12593252956867218,0.6748127482774678,0.9866966239752769,0.6093122959136963,0.004876759368926287,0.3638342320919037,7,Assault006_x264,DeepSORT,TFT,assault
417,0.23624324798583984,0.17910808324813843,0.6322376747780828,0.9738371274020443,0.5899980664253235,0.027576252818107605,0.32495078444480896,7,Assault006_x264,DeepSORT,TFT,assault
418,0.3781002163887024,0.20434874296188354,0.5972828536082039,0.9713552338698443,0.208398699760437,0.015600708313286304,0.18877464532852173,7,Assault006_x264,DeepSORT,TFT,assault
419,0.3076022267341614,0.18802009522914886,0.7538277916907604,0.9750903249732404,0.3761575520038605,0.008382878266274929,0.2729898989200592,7,Assault006_x264,DeepSORT,TFT,assault
420,0.2985851764678955,0.1513531357049942,0.652917210855158,0.9811289244564907,0.547331690788269,0.011339887976646423,0.32817593216896057,7,Assault006_x264,DeepSORT,TFT,assault
421,0.3802497386932373,0.2539885640144348,0.7353553932984793,0.9714655746838184,0.34744152426719666,0.023539915680885315,0.2935526669025421,7,Assault006_x264,DeepSORT,TFT,assault
422,0.4205789864063263,0.19469580054283142,0.8476333061877525,0.9617938000218769,0.772331953048706,0.10741879791021347,0.22087819874286652,7,Assault006_x264,DeepSORT,TFT,assault
423,0.30404481291770935,0.2367120385169983,0.5749350817718484,0.9383297860949392,0.0,0.0,0.0,7,Assault006_x264,DeepSORT,TFT,assault
424,0.4527907371520996,0.3042058050632477,0.687982187798151,0.9263547579285062,0.45425739884376526,0.01286270096898079,0.3115515410900116,7,Assault006_x264,DeepSORT,TFT,assault
425,0.2826475203037262,0.23552942276000977,0.570991140817606,0.9619533967617429,0.0,0.0,0.0,7,Assault006_x264,DeepSORT,TFT,assault
426,0.4009452164173126,0.1660623848438263,0.6435380709778873,0.948623596624057,0.290301114320755,0.010354354046285152,0.3221847116947174,7,Assault006_x264,DeepSORT,TFT,assault
427,0.29741403460502625,0.21031160652637482,0.6480556339859245,0.967547373273289,0.34762832522392273,0.011367633938789368,0.34858864545822144,7,Assault006_x264,DeepSORT,TFT,assault
428,0.2962811589241028,0.24246394634246826,0.7113758892694079,0.9636819275257208,0.4393247663974762,0.03062364086508751,0.2907291352748871,7,Assault006_x264,DeepSORT,TFT,assault
429,0.43547818064689636,0.1982685625553131,0.5820337732672334,0.974644534877905,0.6432216167449951,0.016461001709103584,0.3228638172149658,7,Assault006_x264,DeepSORT,TFT,assault
430,0.3294367790222168,0.19039851427078247,0.7174558959955808,0.9776276144895512,0.6686168313026428,0.05048118159174919,0.32404929399490356,7,Assault006_x264,DeepSORT,TFT,assault
431,0.23091113567352295,0.07927761226892471,0.5784536916682759,0.9979313912041848,0.6612462401390076,0.016711119562387466,0.3316842317581177,7,Assault006_x264,DeepSORT,TFT,assault
432,0.2553223967552185,0.1063094437122345,0.7145875201081386,0.9864683242319764,0.7177945375442505,0.03071216307580471,0.3277091383934021,7,Assault006_x264,DeepSORT,TFT,assault
433,0.24226541817188263,0.13156509399414062,0.7324126442400748,0.9929238864110838,0.6394614577293396,0.02394065633416176,0.3184907138347626,7,Assault006_x264,DeepSORT,TFT,assault
434,0.26285412907600403,0.15056991577148438,0.6344484552304344,0.9818849924544661,0.48194339871406555,0.0040202378295362,0.38076066970825195,7,Assault006_x264,DeepSORT,TFT,assault
435,0.2407277673482895,0.13508903980255127,0.5845983195730963,0.9935575971790551,0.4641810953617096,0.015047433786094189,0.3614398241043091,7,Assault006_x264,DeepSORT,TFT,assault
436,0.2558329999446869,0.15933863818645477,0.7153547021339126,0.9924277316883564,0.5807785391807556,0.01046333834528923,0.35844576358795166,7,Assault006_x264,DeepSORT,TFT,assault
437,0.221835196018219,0.11704539507627487,0.5119503405585942,0.9958262357953956,0.405974417924881,0.01418234407901764,0.3507442772388458,7,Assault006_x264,DeepSORT,TFT,assault
438,0.2639937996864319,0.10872428864240646,0.7709910704921223,0.9948965651998471,0.43037232756614685,0.04488904029130936,0.28298163414001465,7,Assault006_x264,DeepSORT,TFT,assault
439,0.21657098829746246,0.1700608730316162,0.7061011618463793,0.9856942920163906,0.37627410888671875,0.016785457730293274,0.30022114515304565,7,Assault006_x264,DeepSORT,TFT,assault
440,0.27413448691368103,0.17014174163341522,0.6274979788400386,0.983971029736882,0.46553879976272583,0.018345998600125313,0.3561854362487793,7,Assault006_x264,DeepSORT,TFT,assault
441,0.24625974893569946,0.1308850347995758,0.6015730472078704,0.9925633683601499,0.5491177439689636,0.03288913518190384,0.3453546464443207,7,Assault006_x264,DeepSORT,TFT,assault
442,0.2627817392349243,0.1631903350353241,0.6397070178724271,0.986830928418388,0.56385338306427,0.021355409175157547,0.3732619285583496,7,Assault006_x264,DeepSORT,TFT,assault
443,0.301773339509964,0.10653622448444366,0.6510864165936315,0.9935920794816792,0.5723543763160706,0.03183359652757645,0.34211215376853943,7,Assault006_x264,DeepSORT,TFT,assault
444,0.29963189363479614,0.15827973186969757,0.7290776905413299,0.9799321258842176,0.5422872304916382,0.0520867258310318,0.34342309832572937,7,Assault006_x264,DeepSORT,TFT,assault
445,0.2876300513744354,0.18917258083820343,0.62372171902992,0.9780961739654309,0.5417256951332092,0.08387279510498047,0.29991376399993896,7,Assault006_x264,DeepSORT,TFT,assault
446,0.37404391169548035,0.2070649415254593,0.7554917016635663,0.9797950782524191,0.4192989468574524,0.02675560675561428,0.32714468240737915,7,Assault006_x264,DeepSORT,TFT,assault
447,0.24597333371639252,0.1594277173280716,0.6874061751781466,0.9726270297304531,0.6866142749786377,0.027110863476991653,0.3379518389701843,7,Assault006_x264,DeepSORT,TFT,assault
448,0.2964823246002197,0.17148132622241974,0.6225904120303937,0.961016991142484,0.6884417533874512,0.035428114235401154,0.3268308639526367,7,Assault006_x264,DeepSORT,TFT,assault
449,0.30221983790397644,0.2497028112411499,0.608179813301033,0.9650055054488827,0.6302759647369385,0.06212792545557022,0.3132545053958893,7,Assault006_x264,DeepSORT,TFT,assault
450,0.34427180886268616,0.18282289803028107,0.6489991107832755,0.9861415442627618,0.7233918905258179,0.05621650442481041,0.32854363322257996,7,Assault006_x264,DeepSORT,TFT,assault
451,0.25202783942222595,0.16113290190696716,0.6616170504739756,0.9879295545465924,0.6827015280723572,0.031309615820646286,0.3441252112388611,7,Assault006_x264,DeepSORT,TFT,assault
452,0.2626514136791229,0.12414167821407318,0.608654321720872,0.992813939495677,0.6655354499816895,0.016890786588191986,0.36308395862579346,7,Assault006_x264,DeepSORT,TFT,assault
453,0.2973916530609131,0.18667270243167877,0.6215783677228747,0.9822598108884399,0.6544703245162964,0.022744663059711456,0.3405081331729889,7,Assault006_x264,DeepSORT,TFT,assault
454,0.3208538293838501,0.17880292236804962,0.6653918683552693,0.977465259209147,0.6264594793319702,0.11879909038543701,0.2687300741672516,7,Assault006_x264,DeepSORT,TFT,assault
455,0.2580420672893524,0.2337813824415207,0.6407332158497262,0.9663272348199414,0.7398824691772461,0.14266517758369446,0.22057558596134186,7,Assault006_x264,DeepSORT,TFT,assault
456,0.3219311237335205,0.1790117621421814,0.5821507592295175,0.9738291960799788,0.6370062828063965,0.032657962292432785,0.30932292342185974,7,Assault006_x264,DeepSORT,TFT,assault
457,0.2477172166109085,0.11823278665542603,0.6251960533077627,0.993453311181529,0.6675737500190735,0.021585121750831604,0.3451681435108185,7,Assault006_x264,DeepSORT,TFT,assault
458,0.29906025528907776,0.1589455008506775,0.5014695670591912,0.9870680261649453,0.6680096983909607,0.028878740966320038,0.3332432210445404,7,Assault006_x264,DeepSORT,TFT,assault
459,0.2852459251880646,0.11867927014827728,0.6369449652630648,0.9884654242127063,0.6541119813919067,0.027616776525974274,0.3423900008201599,7,Assault006_x264,DeepSORT,TFT,assault
460,0.2377847284078598,0.1610049307346344,0.6203250280101773,0.9810715479625287,0.5703998804092407,0.030769674107432365,0.32563316822052,7,Assault006_x264,DeepSORT,TFT,assault
461,0.26338285207748413,0.20652520656585693,0.6211019999737617,0.9855967497990787,0.684079647064209,0.05069971829652786,0.3067662715911865,7,Assault006_x264,DeepSORT,TFT,assault
462,0.3313438892364502,0.14893044531345367,0.6294358932350481,0.9837907234715644,0.6849156618118286,0.024526361376047134,0.3401722311973572,7,Assault006_x264,DeepSORT,TFT,assault
463,0.3258666694164276,0.17041872441768646,0.7634407517106179,0.9685214834520718,0.7645068168640137,0.06169181317090988,0.30223381519317627,7,Assault006_x264,DeepSORT,TFT,assault
464,0.19751174747943878,0.15642313659191132,0.6484103484768204,0.9838942933637812,0.8553197383880615,0.22453385591506958,0.20984597504138947,7,Assault006_x264,DeepSORT,TFT,assault
465,0.29796603322029114,0.22953486442565918,0.6148334420810009,0.9675150319956661,0.8475141525268555,0.3532927334308624,0.19640600681304932,7,Assault006_x264,DeepSORT,TFT,assault
466,0.4177189767360687,0.2380068451166153,0.6718083757345517,0.960867335260625,0.770806074142456,0.17222343385219574,0.2498445212841034,7,Assault006_x264,DeepSORT,TFT,assault
467,0.2674426734447479,0.1383126974105835,0.6562281830008171,0.9830029849938011,0.7368881702423096,0.23894326388835907,0.18589627742767334,7,Assault006_x264,DeepSORT,TFT,assault
468,0.23613843321800232,0.21987384557724,0.6741770094477213,0.9726910657545218,0.8152524828910828,0.3771078288555145,0.1879263073205948,7,Assault006_x264,DeepSORT,TFT,assault
469,0.34566715359687805,0.20318332314491272,0.5408872338327564,0.963504900505344,0.8497712016105652,0.3601832091808319,0.15922369062900543,7,Assault006_x264,DeepSORT,TFT,assault
470,0.2574675679206848,0.1903410404920578,0.7815657211471176,0.9685991992323097,0.8808737397193909,0.39124664664268494,0.13924528658390045,7,Assault006_x264,DeepSORT,TFT,assault
471,0.3592507839202881,0.17123880982398987,0.5532162565215649,0.9885433330807001,0.5288523435592651,0.0011529317125678062,0.3433891832828522,7,Assault006_x264,DeepSORT,TFT,assault
472,0.24651457369327545,0.17530524730682373,0.7135519875389739,0.970346896627881,0.5829410552978516,0.0008909556199796498,0.3651213049888611,7,Assault006_x264,DeepSORT,TFT,assault
473,0.24702374637126923,0.18604986369609833,0.6624107184555311,0.9745606271934577,0.5990197658538818,0.023663073778152466,0.3477068245410919,7,Assault006_x264,DeepSORT,TFT,assault
474,0.31124231219291687,0.21856123208999634,0.5989101461779595,0.9596989786201053,0.7806443572044373,0.06890610605478287,0.2778255045413971,7,Assault006_x264,DeepSORT,TFT,assault
475,0.36369073390960693,0.2879839539527893,0.5962546824651446,0.9274555765996745,0.5842676758766174,0.039281148463487625,0.32117536664009094,7,Assault006_x264,DeepSORT,TFT,assault
476,0.33285391330718994,0.19371819496154785,0.7217304560511472,0.9728426824781189,0.4949023425579071,0.005602364428341389,0.36750149726867676,7,Assault006_x264,DeepSORT,TFT,assault
477,0.22191673517227173,0.12356589734554291,0.5375736434479155,0.9835297130348871,0.4390743672847748,0.02441563829779625,0.32648393511772156,6,Assault006_x264,DeepSORT,TFT,assault
478,0.2812185287475586,0.13936041295528412,0.707384782064397,0.9898376231818283,0.51985102891922,0.028797442093491554,0.338066428899765,6,Assault006_x264,DeepSORT,TFT,assault
479,0.26133647561073303,0.1632268875837326,0.6127437836499309,0.9758562979508536,0.5776264071464539,0.03232240304350853,0.34697088599205017,6,Assault006_x264,DeepSORT,TFT,assault
480,0.2536664605140686,0.1454486846923828,0.5846692776494736,0.9925787866439456,0.5513755679130554,0.018443765118718147,0.37168699502944946,6,Assault006_x264,DeepSORT,TFT,assault
481,0.2579195201396942,0.18002235889434814,0.6459109545865405,0.9551621933885552,0.5909922122955322,0.047534260898828506,0.366803377866745,6,Assault006_x264,DeepSORT,TFT,assault
482,0.24841400980949402,0.14425933361053467,0.5358269743496663,0.9861298655535892,0.6022126078605652,0.03406146541237831,0.3668607771396637,7,Assault006_x264,DeepSORT,TFT,assault
483,0.27261579036712646,0.1579611897468567,0.6239369458797662,0.9869580980506506,0.6027093529701233,0.034902628511190414,0.3781389892101288,7,Assault006_x264,DeepSORT,TFT,assault
484,0.30420243740081787,0.15618416666984558,0.735322380717491,0.984688001943086,0.6270219087600708,0.03029680997133255,0.36920928955078125,7,Assault006_x264,DeepSORT,TFT,assault
485,0.22604002058506012,0.2065860778093338,0.7148936643649367,0.9560270064607421,0.6186449527740479,0.002222278621047735,0.3643665015697479,7,Assault006_x264,DeepSORT,TFT,assault
486,0.2559613585472107,0.17769210040569305,0.5820766137315275,0.9755480363965093,0.5108676552772522,0.009096484631299973,0.3635573983192444,7,Assault006_x264,DeepSORT,TFT,assault
487,0.2831398844718933,0.13687528669834137,0.6348016139560194,0.9904383419783339,0.5528656244277954,0.012730850838124752,0.3552885055541992,7,Assault006_x264,DeepSORT,TFT,assault
488,0.28746625781059265,0.14494842290878296,0.7366529015678095,0.981337691164507,0.4879567623138428,0.024595314636826515,0.3464406132698059,7,Assault006_x264,DeepSORT,TFT,assault
489,0.21650581061840057,0.15380655229091644,0.5400390761198224,0.9800793724749757,0.5481178760528564,0.021662546321749687,0.3590882420539856,7,Assault006_x264,DeepSORT,TFT,assault
490,0.21944700181484222,0.13375315070152283,0.5965266378305973,0.9889324341553779,0.5796551704406738,0.014807679690420628,0.3831649720668793,7,Assault006_x264,DeepSORT,TFT,assault
491,0.281875878572464,0.1325513869524002,0.6276650528562362,0.9757375891730987,0.5698232650756836,0.020809901878237724,0.37268632650375366,7,Assault006_x264,DeepSORT,TFT,assault
492,0.26649075746536255,0.13576675951480865,0.6362932134342639,0.9885375803397743,0.5361310839653015,0.009213034994900227,0.3809773921966553,7,Assault006_x264,DeepSORT,TFT,assault
493,0.26160988211631775,0.15492284297943115,0.6640697714049272,0.986171843176199,0.5241957902908325,0.01521309744566679,0.35689577460289,7,Assault006_x264,DeepSORT,TFT,assault
494,0.29204484820365906,0.1532544642686844,0.548632971915514,0.961740268307434,0.5311715006828308,0.0157269649207592,0.36549311876296997,7,Assault006_x264,DeepSORT,TFT,assault
495,0.23463808000087738,0.10793542861938477,0.669815630098705,0.9950004043647567,0.573284387588501,0.021473191678524017,0.38646501302719116,7,Assault006_x264,DeepSORT,TFT,assault
496,0.2465813010931015,0.11818461120128632,0.6482414910223396,0.9954267028131761,0.6652095913887024,0.03278742730617523,0.3050907254219055,7,Assault006_x264,DeepSORT,TFT,assault
497,0.27954035997390747,0.17232637107372284,0.7157897092930516,0.9816131715731481,0.5310593843460083,0.02311757765710354,0.3587879240512848,7,Assault006_x264,DeepSORT,TFT,assault
498,0.23720115423202515,0.1298372596502304,0.6855010077456577,0.9926582203247827,0.5084238648414612,0.008653801865875721,0.3859103322029114,7,Assault006_x264,DeepSORT,TFT,assault
499,0.2246015965938568,0.16715283691883087,0.5639526688234033,0.985668084153689,0.5060275197029114,0.011557026766240597,0.3885980546474457,7,Assault006_x264,DeepSORT,TFT,assault
500,0.28444334864616394,0.13318733870983124,0.6519719126740282,0.9925990929168926,0.5304619669914246,0.00977683812379837,0.3826126754283905,7,Assault006_x264,DeepSORT,TFT,assault
501,0.31450730562210083,0.11450434476137161,0.7352975643635066,0.9931658362560045,0.5163859724998474,0.01001021545380354,0.38872069120407104,7,Assault006_x264,DeepSORT,TFT,assault
502,0.2650161683559418,0.11794453859329224,0.6768635505212596,0.9932179674769464,0.5135940909385681,0.01103897113353014,0.3952898383140564,7,Assault006_x264,DeepSORT,TFT,assault
503,0.23925651609897614,0.1538989394903183,0.7185314990078763,0.9891450938973546,0.48604443669319153,0.013418138958513737,0.3444417119026184,7,Assault006_x264,DeepSORT,TFT,assault
504,0.21378673613071442,0.15425191819667816,0.5399465650020641,0.9814159596507491,0.4924715757369995,0.010839349590241909,0.35577112436294556,7,Assault006_x264,DeepSORT,TFT,assault
505,0.3072843551635742,0.13706058263778687,0.7031704794555084,0.9909001268619295,0.5379879474639893,0.008215142413973808,0.3837406039237976,7,Assault006_x264,DeepSORT,TFT,assault
506,0.21277061104774475,0.16298267245292664,0.5779468157408701,0.9888549502485673,0.5306106209754944,0.007565760985016823,0.38549795746803284,7,Assault006_x264,DeepSORT,TFT,assault
507,0.28883981704711914,0.11166676878929138,0.6762669714427544,0.9881877919240554,0.5246102213859558,0.02541235275566578,0.3567257225513458,7,Assault006_x264,DeepSORT,TFT,assault
508,0.2866075038909912,0.18738289177417755,0.7092476023240318,0.970413472564622,0.5495188236236572,0.01886078156530857,0.3856734335422516,7,Assault006_x264,DeepSORT,TFT,assault
509,0.3102661967277527,0.14772380888462067,0.641097189041497,0.9701529282204915,0.7266948223114014,0.029553866013884544,0.33081355690956116,7,Assault006_x264,DeepSORT,TFT,assault
510,0.33091118931770325,0.141199991106987,0.7054562402067486,0.9897828193381897,0.5935657620429993,0.015096587128937244,0.3804751932621002,7,Assault006_x264,DeepSORT,TFT,assault
511,0.23496100306510925,0.17084193229675293,0.6852602815229102,0.9831837858279753,0.7131080627441406,0.026357298716902733,0.3295173943042755,7,Assault006_x264,DeepSORT,TFT,assault
512,0.3069155216217041,0.1451595574617386,0.6301860756788878,0.9912104767529205,0.5062741041183472,0.027012083679437637,0.36117684841156006,7,Assault006_x264,DeepSORT,TFT,assault
513,0.28505298495292664,0.1422879844903946,0.7346644058274464,0.9874743722813738,0.5275574922561646,0.027889765799045563,0.3574274778366089,7,Assault006_x264,DeepSORT,TFT,assault
514,0.2334284633398056,0.15079757571220398,0.6412917735418516,0.9851692668286872,0.5462464094161987,0.030169781297445297,0.3549964725971222,7,Assault006_x264,DeepSORT,TFT,assault
515,0.2775789797306061,0.14737065136432648,0.6801821117659965,0.9917746438531841,0.4994176924228668,0.014836639165878296,0.35491180419921875,7,Assault006_x264,DeepSORT,TFT,assault
516,0.26065725088119507,0.1354808360338211,0.6547930843652067,0.9834471077262985,0.5464835166931152,0.01197410561144352,0.38128092885017395,7,Assault006_x264,DeepSORT,TFT,assault
517,0.27240633964538574,0.14804722368717194,0.6800259281069755,0.9899424921501481,0.4995574355125427,0.017786553129553795,0.33645099401474,7,Assault006_x264,DeepSORT,TFT,assault
518,0.2706364393234253,0.10977645963430405,0.7635926095831645,0.9935754064463743,0.5269107222557068,0.019474130123853683,0.3685346245765686,7,Assault006_x264,DeepSORT,TFT,assault
519,0.3074567914009094,0.10582035034894943,0.8009349233774213,0.9932597394246047,0.4784793257713318,0.016344206407666206,0.3557455241680145,7,Assault006_x264,DeepSORT,TFT,assault
520,0.3113022744655609,0.13739681243896484,0.7112621286742317,0.9910066845305807,0.8881994485855103,0.5429375171661377,0.13820357620716095,7,Assault006_x264,DeepSORT,TFT,assault
521,0.2669476568698883,0.18950815498828888,0.772199862193233,0.9899724619234123,0.8160013556480408,0.21703125536441803,0.17972403764724731,7,Assault006_x264,DeepSORT,TFT,assault
522,0.21894390881061554,0.08439311385154724,0.6842392441329841,0.9958716523065618,0.7356104850769043,0.07801757007837296,0.275993674993515,7,Assault006_x264,DeepSORT,TFT,assault
523,0.26064029335975647,0.1154487133026123,0.6296962372789118,0.9892533260069465,0.5828403830528259,0.03650163859128952,0.34113937616348267,7,Assault006_x264,DeepSORT,TFT,assault
